ROWID,Datacode,Rectype,Recyear,Season,Watershed_name,Line,Species,Count,Common_name
750,CSM01,1,2008,AU,N20B,S,Synaptomys_cooperi,0,Southern bog lemming
750,CSM01,1,2008,AU,N20B,S,Zapus_hudsonius,0,Meadow jumping mouse
750,CSM01,1,2008,AU,N20B,S,Cryptotis_parva,0,North American least shrew
751,CSM01,1,2008,AU,N1B,E,Peromyscus_maniculatus,10,Deer mouse
751,CSM01,1,2008,AU,N1B,E,Reithrodontomys_megalotis,2,Western harvest mouse
751,CSM01,1,2008,AU,N1B,E,Sigmodon_hispidus,0,Hispid cotton rat
751,CSM01,1,2008,AU,N1B,E,Blarina_hylophaga,2,Elliot's short-tailed shrew
751,CSM01,1,2008,AU,N1B,E,Reithrodontomys_montanus,0,Plains harvest mouse
751,CSM01,1,2008,AU,N1B,E,Spermophilus_tridecemlineatus,0,Thirteen-lined ground squirrel
751,CSM01,1,2008,AU,N1B,E,Microtus_ochrogaster,0,Prairie vole
751,CSM01,1,2008,AU,N1B,E,Peromyscus_leucopus,1,White-footed mouse
751,CSM01,1,2008,AU,N1B,E,Chaetodipus_hispidus,0,Hispid pocket mouse
751,CSM01,1,2008,AU,N1B,E,Mus_musculus,0,House mouse
751,CSM01,1,2008,AU,N1B,E,Neotoma_floridana,3,Eastern woodrat
751,CSM01,1,2008,AU,N1B,E,Synaptomys_cooperi,0,Southern bog lemming
751,CSM01,1,2008,AU,N1B,E,Zapus_hudsonius,0,Meadow jumping mouse
751,CSM01,1,2008,AU,N1B,E,Cryptotis_parva,0,North American least shrew
752,CSM01,1,2008,AU,N1B,W,Peromyscus_maniculatus,6,Deer mouse
752,CSM01,1,2008,AU,N1B,W,Reithrodontomys_megalotis,1,Western harvest mouse
752,CSM01,1,2008,AU,N1B,W,Sigmodon_hispidus,0,Hispid cotton rat
752,CSM01,1,2008,AU,N1B,W,Blarina_hylophaga,0,Elliot's short-tailed shrew
752,CSM01,1,2008,AU,N1B,W,Reithrodontomys_montanus,0,Plains harvest mouse
752,CSM01,1,2008,AU,N1B,W,Spermophilus_tridecemlineatus,1,Thirteen-lined ground squirrel
752,CSM01,1,2008,AU,N1B,W,Microtus_ochrogaster,2,Prairie vole
752,CSM01,1,2008,AU,N1B,W,Peromyscus_leucopus,0,White-footed mouse
752,CSM01,1,2008,AU,N1B,W,Chaetodipus_hispidus,0,Hispid pocket mouse
752,CSM01,1,2008,AU,N1B,W,Mus_musculus,0,House mouse
752,CSM01,1,2008,AU,N1B,W,Neotoma_floridana,1,Eastern woodrat
752,CSM01,1,2008,AU,N1B,W,Synaptomys_cooperi,0,Southern bog lemming
752,CSM01,1,2008,AU,N1B,W,Zapus_hudsonius,0,Meadow jumping mouse
752,CSM01,1,2008,AU,N1B,W,Cryptotis_parva,0,North American least shrew
753,CSM01,1,2008,AU,N4D,E,Peromyscus_maniculatus,2,Deer mouse
753,CSM01,1,2008,AU,N4D,E,Reithrodontomys_megalotis,1,Western harvest mouse
753,CSM01,1,2008,AU,N4D,E,Sigmodon_hispidus,0,Hispid cotton rat
753,CSM01,1,2008,AU,N4D,E,Blarina_hylophaga,2,Elliot's short-tailed shrew
753,CSM01,1,2008,AU,N4D,E,Reithrodontomys_montanus,0,Plains harvest mouse
753,CSM01,1,2008,AU,N4D,E,Spermophilus_tridecemlineatus,0,Thirteen-lined ground squirrel
753,CSM01,1,2008,AU,N4D,E,Microtus_ochrogaster,2,Prairie vole
753,CSM01,1,2008,AU,N4D,E,Peromyscus_leucopus,0,White-footed mouse
753,CSM01,1,2008,AU,N4D,E,Chaetodipus_hispidus,0,Hispid pocket mouse
753,CSM01,1,2008,AU,N4D,E,Mus_musculus,0,House mouse
753,CSM01,1,2008,AU,N4D,E,Neotoma_floridana,1,Eastern woodrat
753,CSM01,1,2008,AU,N4D,E,Synaptomys_cooperi,0,Southern bog lemming
753,CSM01,1,2008,AU,N4D,E,Zapus_hudsonius,0,Meadow jumping mouse
753,CSM01,1,2008,AU,N4D,E,Cryptotis_parva,0,North American least shrew
754,CSM01,1,2008,AU,N4D,W,Peromyscus_maniculatus,3,Deer mouse
754,CSM01,1,2008,AU,N4D,W,Reithrodontomys_megalotis,1,Western harvest mouse
754,CSM01,1,2008,AU,N4D,W,Sigmodon_hispidus,0,Hispid cotton rat
754,CSM01,1,2008,AU,N4D,W,Blarina_hylophaga,1,Elliot's short-tailed shrew
754,CSM01,1,2008,AU,N4D,W,Reithrodontomys_montanus,0,Plains harvest mouse
754,CSM01,1,2008,AU,N4D,W,Spermophilus_tridecemlineatus,0,Thirteen-lined ground squirrel
754,CSM01,1,2008,AU,N4D,W,Microtus_ochrogaster,6,Prairie vole
754,CSM01,1,2008,AU,N4D,W,Peromyscus_leucopus,2,White-footed mouse
754,CSM01,1,2008,AU,N4D,W,Chaetodipus_hispidus,0,Hispid pocket mouse
754,CSM01,1,2008,AU,N4D,W,Mus_musculus,1,House mouse
754,CSM01,1,2008,AU,N4D,W,Neotoma_floridana,1,Eastern woodrat
754,CSM01,1,2008,AU,N4D,W,Synaptomys_cooperi,0,Southern bog lemming
754,CSM01,1,2008,AU,N4D,W,Zapus_hudsonius,0,Meadow jumping mouse
754,CSM01,1,2008,AU,N4D,W,Cryptotis_parva,0,North American least shrew
757,CSM01,1,2008,SP,4B,E,Peromyscus_maniculatus,0,Deer mouse
757,CSM01,1,2008,SP,4B,E,Reithrodontomys_megalotis,0,Western harvest mouse
757,CSM01,1,2008,SP,4B,E,Sigmodon_hispidus,0,Hispid cotton rat
757,CSM01,1,2008,SP,4B,E,Blarina_hylophaga,0,Elliot's short-tailed shrew
757,CSM01,1,2008,SP,4B,E,Reithrodontomys_montanus,0,Plains harvest mouse
757,CSM01,1,2008,SP,4B,E,Spermophilus_tridecemlineatus,0,Thirteen-lined ground squirrel
757,CSM01,1,2008,SP,4B,E,Microtus_ochrogaster,0,Prairie vole
757,CSM01,1,2008,SP,4B,E,Peromyscus_leucopus,0,White-footed mouse
757,CSM01,1,2008,SP,4B,E,Chaetodipus_hispidus,0,Hispid pocket mouse
757,CSM01,1,2008,SP,4B,E,Mus_musculus,0,House mouse
757,CSM01,1,2008,SP,4B,E,Neotoma_floridana,0,Eastern woodrat
757,CSM01,1,2008,SP,4B,E,Synaptomys_cooperi,0,Southern bog lemming
757,CSM01,1,2008,SP,4B,E,Zapus_hudsonius,0,Meadow jumping mouse
757,CSM01,1,2008,SP,4B,E,Cryptotis_parva,0,North American least shrew
758,CSM01,1,2008,SP,4B,W,Peromyscus_maniculatus,1,Deer mouse
758,CSM01,1,2008,SP,4B,W,Reithrodontomys_megalotis,2,Western harvest mouse
758,CSM01,1,2008,SP,4B,W,Sigmodon_hispidus,0,Hispid cotton rat
758,CSM01,1,2008,SP,4B,W,Blarina_hylophaga,0,Elliot's short-tailed shrew
758,CSM01,1,2008,SP,4B,W,Reithrodontomys_montanus,0,Plains harvest mouse
758,CSM01,1,2008,SP,4B,W,Spermophilus_tridecemlineatus,0,Thirteen-lined ground squirrel
758,CSM01,1,2008,SP,4B,W,Microtus_ochrogaster,0,Prairie vole
758,CSM01,1,2008,SP,4B,W,Peromyscus_leucopus,7,White-footed mouse
758,CSM01,1,2008,SP,4B,W,Chaetodipus_hispidus,0,Hispid pocket mouse
758,CSM01,1,2008,SP,4B,W,Mus_musculus,0,House mouse
758,CSM01,1,2008,SP,4B,W,Neotoma_floridana,0,Eastern woodrat
758,CSM01,1,2008,SP,4B,W,Synaptomys_cooperi,0,Southern bog lemming
758,CSM01,1,2008,SP,4B,W,Zapus_hudsonius,0,Meadow jumping mouse
758,CSM01,1,2008,SP,4B,W,Cryptotis_parva,0,North American least shrew
759,CSM01,1,2008,SP,1D,E,Peromyscus_maniculatus,0,Deer mouse
759,CSM01,1,2008,SP,1D,E,Reithrodontomys_megalotis,0,Western harvest mouse
759,CSM01,1,2008,SP,1D,E,Sigmodon_hispidus,0,Hispid cotton rat
759,CSM01,1,2008,SP,1D,E,Blarina_hylophaga,0,Elliot's short-tailed shrew
759,CSM01,1,2008,SP,1D,E,Reithrodontomys_montanus,0,Plains harvest mouse
759,CSM01,1,2008,SP,1D,E,Spermophilus_tridecemlineatus,0,Thirteen-lined ground squirrel
759,CSM01,1,2008,SP,1D,E,Microtus_ochrogaster,2,Prairie vole
759,CSM01,1,2008,SP,1D,E,Peromyscus_leucopus,0,White-footed mouse
759,CSM01,1,2008,SP,1D,E,Chaetodipus_hispidus,0,Hispid pocket mouse
759,CSM01,1,2008,SP,1D,E,Mus_musculus,0,House mouse
759,CSM01,1,2008,SP,1D,E,Neotoma_floridana,0,Eastern woodrat
759,CSM01,1,2008,SP,1D,E,Synaptomys_cooperi,0,Southern bog lemming
759,CSM01,1,2008,SP,1D,E,Zapus_hudsonius,0,Meadow jumping mouse
759,CSM01,1,2008,SP,1D,E,Cryptotis_parva,0,North American least shrew
760,CSM01,1,2008,SP,1D,W,Peromyscus_maniculatus,0,Deer mouse
760,CSM01,1,2008,SP,1D,W,Reithrodontomys_megalotis,0,Western harvest mouse
760,CSM01,1,2008,SP,1D,W,Sigmodon_hispidus,0,Hispid cotton rat
760,CSM01,1,2008,SP,1D,W,Blarina_hylophaga,0,Elliot's short-tailed shrew
760,CSM01,1,2008,SP,1D,W,Reithrodontomys_montanus,0,Plains harvest mouse
760,CSM01,1,2008,SP,1D,W,Spermophilus_tridecemlineatus,0,Thirteen-lined ground squirrel
760,CSM01,1,2008,SP,1D,W,Microtus_ochrogaster,0,Prairie vole
760,CSM01,1,2008,SP,1D,W,Peromyscus_leucopus,0,White-footed mouse
760,CSM01,1,2008,SP,1D,W,Chaetodipus_hispidus,0,Hispid pocket mouse
760,CSM01,1,2008,SP,1D,W,Mus_musculus,0,House mouse
760,CSM01,1,2008,SP,1D,W,Neotoma_floridana,0,Eastern woodrat
760,CSM01,1,2008,SP,1D,W,Synaptomys_cooperi,0,Southern bog lemming
760,CSM01,1,2008,SP,1D,W,Zapus_hudsonius,0,Meadow jumping mouse
760,CSM01,1,2008,SP,1D,W,Cryptotis_parva,0,North American least shrew
761,CSM01,1,2008,SP,20B,E,Peromyscus_maniculatus,0,Deer mouse
761,CSM01,1,2008,SP,20B,E,Reithrodontomys_megalotis,0,Western harvest mouse
761,CSM01,1,2008,SP,20B,E,Sigmodon_hispidus,0,Hispid cotton rat
761,CSM01,1,2008,SP,20B,E,Blarina_hylophaga,0,Elliot's short-tailed shrew
761,CSM01,1,2008,SP,20B,E,Reithrodontomys_montanus,0,Plains harvest mouse
761,CSM01,1,2008,SP,20B,E,Spermophilus_tridecemlineatus,0,Thirteen-lined ground squirrel
761,CSM01,1,2008,SP,20B,E,Microtus_ochrogaster,5,Prairie vole
761,CSM01,1,2008,SP,20B,E,Peromyscus_leucopus,3,White-footed mouse
761,CSM01,1,2008,SP,20B,E,Chaetodipus_hispidus,0,Hispid pocket mouse
761,CSM01,1,2008,SP,20B,E,Mus_musculus,0,House mouse
761,CSM01,1,2008,SP,20B,E,Neotoma_floridana,0,Eastern woodrat
761,CSM01,1,2008,SP,20B,E,Synaptomys_cooperi,0,Southern bog lemming
761,CSM01,1,2008,SP,20B,E,Zapus_hudsonius,0,Meadow jumping mouse
761,CSM01,1,2008,SP,20B,E,Cryptotis_parva,0,North American least shrew
762,CSM01,1,2008,SP,20B,W,Peromyscus_maniculatus,0,Deer mouse
762,CSM01,1,2008,SP,20B,W,Reithrodontomys_megalotis,0,Western harvest mouse
762,CSM01,1,2008,SP,20B,W,Sigmodon_hispidus,0,Hispid cotton rat
762,CSM01,1,2008,SP,20B,W,Blarina_hylophaga,0,Elliot's short-tailed shrew
762,CSM01,1,2008,SP,20B,W,Reithrodontomys_montanus,0,Plains harvest mouse
762,CSM01,1,2008,SP,20B,W,Spermophilus_tridecemlineatus,0,Thirteen-lined ground squirrel
762,CSM01,1,2008,SP,20B,W,Microtus_ochrogaster,3,Prairie vole
762,CSM01,1,2008,SP,20B,W,Peromyscus_leucopus,3,White-footed mouse
762,CSM01,1,2008,SP,20B,W,Chaetodipus_hispidus,0,Hispid pocket mouse
762,CSM01,1,2008,SP,20B,W,Mus_musculus,0,House mouse
762,CSM01,1,2008,SP,20B,W,Neotoma_floridana,0,Eastern woodrat
762,CSM01,1,2008,SP,20B,W,Synaptomys_cooperi,0,Southern bog lemming
762,CSM01,1,2008,SP,20B,W,Zapus_hudsonius,0,Meadow jumping mouse
762,CSM01,1,2008,SP,20B,W,Cryptotis_parva,0,North American least shrew
763,CSM01,1,2008,SP,N20B,N,Peromyscus_maniculatus,6,Deer mouse
763,CSM01,1,2008,SP,N20B,N,Reithrodontomys_megalotis,2,Western harvest mouse
763,CSM01,1,2008,SP,N20B,N,Sigmodon_hispidus,0,Hispid cotton rat
763,CSM01,1,2008,SP,N20B,N,Blarina_hylophaga,0,Elliot's short-tailed shrew
763,CSM01,1,2008,SP,N20B,N,Reithrodontomys_montanus,0,Plains harvest mouse
763,CSM01,1,2008,SP,N20B,N,Spermophilus_tridecemlineatus,0,Thirteen-lined ground squirrel
763,CSM01,1,2008,SP,N20B,N,Microtus_ochrogaster,0,Prairie vole
763,CSM01,1,2008,SP,N20B,N,Peromyscus_leucopus,5,White-footed mouse
763,CSM01,1,2008,SP,N20B,N,Chaetodipus_hispidus,0,Hispid pocket mouse
763,CSM01,1,2008,SP,N20B,N,Mus_musculus,0,House mouse
763,CSM01,1,2008,SP,N20B,N,Neotoma_floridana,0,Eastern woodrat
763,CSM01,1,2008,SP,N20B,N,Synaptomys_cooperi,0,Southern bog lemming
763,CSM01,1,2008,SP,N20B,N,Zapus_hudsonius,0,Meadow jumping mouse
763,CSM01,1,2008,SP,N20B,N,Cryptotis_parva,0,North American least shrew
764,CSM01,1,2008,SP,N20B,S,Peromyscus_maniculatus,3,Deer mouse
764,CSM01,1,2008,SP,N20B,S,Reithrodontomys_megalotis,0,Western harvest mouse
764,CSM01,1,2008,SP,N20B,S,Sigmodon_hispidus,0,Hispid cotton rat
764,CSM01,1,2008,SP,N20B,S,Blarina_hylophaga,0,Elliot's short-tailed shrew
764,CSM01,1,2008,SP,N20B,S,Reithrodontomys_montanus,0,Plains harvest mouse
764,CSM01,1,2008,SP,N20B,S,Spermophilus_tridecemlineatus,0,Thirteen-lined ground squirrel
764,CSM01,1,2008,SP,N20B,S,Microtus_ochrogaster,0,Prairie vole
764,CSM01,1,2008,SP,N20B,S,Peromyscus_leucopus,0,White-footed mouse
764,CSM01,1,2008,SP,N20B,S,Chaetodipus_hispidus,0,Hispid pocket mouse
764,CSM01,1,2008,SP,N20B,S,Mus_musculus,0,House mouse
764,CSM01,1,2008,SP,N20B,S,Neotoma_floridana,0,Eastern woodrat
764,CSM01,1,2008,SP,N20B,S,Synaptomys_cooperi,0,Southern bog lemming
764,CSM01,1,2008,SP,N20B,S,Zapus_hudsonius,0,Meadow jumping mouse
764,CSM01,1,2008,SP,N20B,S,Cryptotis_parva,0,North American least shrew
765,CSM01,1,2008,SP,N1B,E,Peromyscus_maniculatus,21,Deer mouse
765,CSM01,1,2008,SP,N1B,E,Reithrodontomys_megalotis,0,Western harvest mouse
765,CSM01,1,2008,SP,N1B,E,Sigmodon_hispidus,0,Hispid cotton rat
765,CSM01,1,2008,SP,N1B,E,Blarina_hylophaga,0,Elliot's short-tailed shrew
765,CSM01,1,2008,SP,N1B,E,Reithrodontomys_montanus,0,Plains harvest mouse
765,CSM01,1,2008,SP,N1B,E,Spermophilus_tridecemlineatus,0,Thirteen-lined ground squirrel
765,CSM01,1,2008,SP,N1B,E,Microtus_ochrogaster,0,Prairie vole
765,CSM01,1,2008,SP,N1B,E,Peromyscus_leucopus,0,White-footed mouse
765,CSM01,1,2008,SP,N1B,E,Chaetodipus_hispidus,0,Hispid pocket mouse
765,CSM01,1,2008,SP,N1B,E,Mus_musculus,0,House mouse
765,CSM01,1,2008,SP,N1B,E,Neotoma_floridana,0,Eastern woodrat
765,CSM01,1,2008,SP,N1B,E,Synaptomys_cooperi,0,Southern bog lemming
765,CSM01,1,2008,SP,N1B,E,Zapus_hudsonius,0,Meadow jumping mouse
765,CSM01,1,2008,SP,N1B,E,Cryptotis_parva,0,North American least shrew
766,CSM01,1,2008,SP,N1B,W,Peromyscus_maniculatus,14,Deer mouse
766,CSM01,1,2008,SP,N1B,W,Reithrodontomys_megalotis,1,Western harvest mouse
766,CSM01,1,2008,SP,N1B,W,Sigmodon_hispidus,0,Hispid cotton rat
766,CSM01,1,2008,SP,N1B,W,Blarina_hylophaga,0,Elliot's short-tailed shrew
766,CSM01,1,2008,SP,N1B,W,Reithrodontomys_montanus,0,Plains harvest mouse
766,CSM01,1,2008,SP,N1B,W,Spermophilus_tridecemlineatus,0,Thirteen-lined ground squirrel
766,CSM01,1,2008,SP,N1B,W,Microtus_ochrogaster,0,Prairie vole
766,CSM01,1,2008,SP,N1B,W,Peromyscus_leucopus,2,White-footed mouse
766,CSM01,1,2008,SP,N1B,W,Chaetodipus_hispidus,0,Hispid pocket mouse
766,CSM01,1,2008,SP,N1B,W,Mus_musculus,0,House mouse
766,CSM01,1,2008,SP,N1B,W,Neotoma_floridana,0,Eastern woodrat
766,CSM01,1,2008,SP,N1B,W,Synaptomys_cooperi,0,Southern bog lemming
766,CSM01,1,2008,SP,N1B,W,Zapus_hudsonius,0,Meadow jumping mouse
766,CSM01,1,2008,SP,N1B,W,Cryptotis_parva,0,North American least shrew
767,CSM01,1,2008,SP,N4D,E,Peromyscus_maniculatus,7,Deer mouse
767,CSM01,1,2008,SP,N4D,E,Reithrodontomys_megalotis,0,Western harvest mouse
767,CSM01,1,2008,SP,N4D,E,Sigmodon_hispidus,0,Hispid cotton rat
767,CSM01,1,2008,SP,N4D,E,Blarina_hylophaga,0,Elliot's short-tailed shrew
767,CSM01,1,2008,SP,N4D,E,Reithrodontomys_montanus,0,Plains harvest mouse
767,CSM01,1,2008,SP,N4D,E,Spermophilus_tridecemlineatus,0,Thirteen-lined ground squirrel
767,CSM01,1,2008,SP,N4D,E,Microtus_ochrogaster,1,Prairie vole
767,CSM01,1,2008,SP,N4D,E,Peromyscus_leucopus,0,White-footed mouse
767,CSM01,1,2008,SP,N4D,E,Chaetodipus_hispidus,0,Hispid pocket mouse
767,CSM01,1,2008,SP,N4D,E,Mus_musculus,0,House mouse
767,CSM01,1,2008,SP,N4D,E,Neotoma_floridana,0,Eastern woodrat
767,CSM01,1,2008,SP,N4D,E,Synaptomys_cooperi,0,Southern bog lemming
767,CSM01,1,2008,SP,N4D,E,Zapus_hudsonius,0,Meadow jumping mouse
767,CSM01,1,2008,SP,N4D,E,Cryptotis_parva,0,North American least shrew
768,CSM01,1,2008,SP,N4D,W,Peromyscus_maniculatus,6,Deer mouse
768,CSM01,1,2008,SP,N4D,W,Reithrodontomys_megalotis,2,Western harvest mouse
768,CSM01,1,2008,SP,N4D,W,Sigmodon_hispidus,0,Hispid cotton rat
768,CSM01,1,2008,SP,N4D,W,Blarina_hylophaga,0,Elliot's short-tailed shrew
768,CSM01,1,2008,SP,N4D,W,Reithrodontomys_montanus,0,Plains harvest mouse
768,CSM01,1,2008,SP,N4D,W,Spermophilus_tridecemlineatus,0,Thirteen-lined ground squirrel
768,CSM01,1,2008,SP,N4D,W,Microtus_ochrogaster,0,Prairie vole
768,CSM01,1,2008,SP,N4D,W,Peromyscus_leucopus,1,White-footed mouse
768,CSM01,1,2008,SP,N4D,W,Chaetodipus_hispidus,0,Hispid pocket mouse
768,CSM01,1,2008,SP,N4D,W,Mus_musculus,0,House mouse
768,CSM01,1,2008,SP,N4D,W,Neotoma_floridana,1,Eastern woodrat
768,CSM01,1,2008,SP,N4D,W,Synaptomys_cooperi,0,Southern bog lemming
768,CSM01,1,2008,SP,N4D,W,Zapus_hudsonius,0,Meadow jumping mouse
768,CSM01,1,2008,SP,N4D,W,Cryptotis_parva,0,North American least shrew
771,CSM01,1,2009,AU,4B,E,Peromyscus_maniculatus,8,Deer mouse
771,CSM01,1,2009,AU,4B,E,Reithrodontomys_megalotis,5,Western harvest mouse
771,CSM01,1,2009,AU,4B,E,Sigmodon_hispidus,13,Hispid cotton rat
771,CSM01,1,2009,AU,4B,E,Blarina_hylophaga,3,Elliot's short-tailed shrew
771,CSM01,1,2009,AU,4B,E,Reithrodontomys_montanus,0,Plains harvest mouse
771,CSM01,1,2009,AU,4B,E,Spermophilus_tridecemlineatus,0,Thirteen-lined ground squirrel
771,CSM01,1,2009,AU,4B,E,Microtus_ochrogaster,23,Prairie vole
771,CSM01,1,2009,AU,4B,E,Peromyscus_leucopus,0,White-footed mouse
771,CSM01,1,2009,AU,4B,E,Chaetodipus_hispidus,0,Hispid pocket mouse
771,CSM01,1,2009,AU,4B,E,Mus_musculus,0,House mouse
771,CSM01,1,2009,AU,4B,E,Neotoma_floridana,0,Eastern woodrat
771,CSM01,1,2009,AU,4B,E,Synaptomys_cooperi,1,Southern bog lemming
771,CSM01,1,2009,AU,4B,E,Zapus_hudsonius,0,Meadow jumping mouse
771,CSM01,1,2009,AU,4B,E,Cryptotis_parva,0,North American least shrew
772,CSM01,1,2009,AU,4B,W,Peromyscus_maniculatus,4,Deer mouse
772,CSM01,1,2009,AU,4B,W,Reithrodontomys_megalotis,14,Western harvest mouse
772,CSM01,1,2009,AU,4B,W,Sigmodon_hispidus,21,Hispid cotton rat
772,CSM01,1,2009,AU,4B,W,Blarina_hylophaga,1,Elliot's short-tailed shrew
772,CSM01,1,2009,AU,4B,W,Reithrodontomys_montanus,0,Plains harvest mouse
772,CSM01,1,2009,AU,4B,W,Spermophilus_tridecemlineatus,0,Thirteen-lined ground squirrel
772,CSM01,1,2009,AU,4B,W,Microtus_ochrogaster,7,Prairie vole
772,CSM01,1,2009,AU,4B,W,Peromyscus_leucopus,3,White-footed mouse
772,CSM01,1,2009,AU,4B,W,Chaetodipus_hispidus,1,Hispid pocket mouse
772,CSM01,1,2009,AU,4B,W,Mus_musculus,0,House mouse
772,CSM01,1,2009,AU,4B,W,Neotoma_floridana,0,Eastern woodrat
772,CSM01,1,2009,AU,4B,W,Synaptomys_cooperi,0,Southern bog lemming
772,CSM01,1,2009,AU,4B,W,Zapus_hudsonius,0,Meadow jumping mouse
772,CSM01,1,2009,AU,4B,W,Cryptotis_parva,0,North American least shrew
773,CSM01,1,2009,AU,1D,E,Peromyscus_maniculatus,8,Deer mouse
773,CSM01,1,2009,AU,1D,E,Reithrodontomys_megalotis,2,Western harvest mouse
773,CSM01,1,2009,AU,1D,E,Sigmodon_hispidus,6,Hispid cotton rat
773,CSM01,1,2009,AU,1D,E,Blarina_hylophaga,2,Elliot's short-tailed shrew
773,CSM01,1,2009,AU,1D,E,Reithrodontomys_montanus,0,Plains harvest mouse
773,CSM01,1,2009,AU,1D,E,Spermophilus_tridecemlineatus,0,Thirteen-lined ground squirrel
773,CSM01,1,2009,AU,1D,E,Microtus_ochrogaster,14,Prairie vole
773,CSM01,1,2009,AU,1D,E,Peromyscus_leucopus,0,White-footed mouse
773,CSM01,1,2009,AU,1D,E,Chaetodipus_hispidus,0,Hispid pocket mouse
773,CSM01,1,2009,AU,1D,E,Mus_musculus,0,House mouse
773,CSM01,1,2009,AU,1D,E,Neotoma_floridana,0,Eastern woodrat
773,CSM01,1,2009,AU,1D,E,Synaptomys_cooperi,0,Southern bog lemming
773,CSM01,1,2009,AU,1D,E,Zapus_hudsonius,0,Meadow jumping mouse
773,CSM01,1,2009,AU,1D,E,Cryptotis_parva,0,North American least shrew
774,CSM01,1,2009,AU,1D,W,Peromyscus_maniculatus,6,Deer mouse
774,CSM01,1,2009,AU,1D,W,Reithrodontomys_megalotis,0,Western harvest mouse
774,CSM01,1,2009,AU,1D,W,Sigmodon_hispidus,0,Hispid cotton rat
774,CSM01,1,2009,AU,1D,W,Blarina_hylophaga,0,Elliot's short-tailed shrew
774,CSM01,1,2009,AU,1D,W,Reithrodontomys_montanus,0,Plains harvest mouse
774,CSM01,1,2009,AU,1D,W,Spermophilus_tridecemlineatus,0,Thirteen-lined ground squirrel
774,CSM01,1,2009,AU,1D,W,Microtus_ochrogaster,0,Prairie vole
774,CSM01,1,2009,AU,1D,W,Peromyscus_leucopus,0,White-footed mouse
774,CSM01,1,2009,AU,1D,W,Chaetodipus_hispidus,0,Hispid pocket mouse
774,CSM01,1,2009,AU,1D,W,Mus_musculus,0,House mouse
774,CSM01,1,2009,AU,1D,W,Neotoma_floridana,0,Eastern woodrat
774,CSM01,1,2009,AU,1D,W,Synaptomys_cooperi,0,Southern bog lemming
774,CSM01,1,2009,AU,1D,W,Zapus_hudsonius,0,Meadow jumping mouse
774,CSM01,1,2009,AU,1D,W,Cryptotis_parva,0,North American least shrew
775,CSM01,1,2009,AU,20B,E,Peromyscus_maniculatus,1,Deer mouse
775,CSM01,1,2009,AU,20B,E,Reithrodontomys_megalotis,9,Western harvest mouse
775,CSM01,1,2009,AU,20B,E,Sigmodon_hispidus,7,Hispid cotton rat
775,CSM01,1,2009,AU,20B,E,Blarina_hylophaga,0,Elliot's short-tailed shrew
775,CSM01,1,2009,AU,20B,E,Reithrodontomys_montanus,0,Plains harvest mouse
775,CSM01,1,2009,AU,20B,E,Spermophilus_tridecemlineatus,0,Thirteen-lined ground squirrel
775,CSM01,1,2009,AU,20B,E,Microtus_ochrogaster,2,Prairie vole
775,CSM01,1,2009,AU,20B,E,Peromyscus_leucopus,23,White-footed mouse
775,CSM01,1,2009,AU,20B,E,Chaetodipus_hispidus,0,Hispid pocket mouse
775,CSM01,1,2009,AU,20B,E,Mus_musculus,0,House mouse
775,CSM01,1,2009,AU,20B,E,Neotoma_floridana,0,Eastern woodrat
775,CSM01,1,2009,AU,20B,E,Synaptomys_cooperi,0,Southern bog lemming
775,CSM01,1,2009,AU,20B,E,Zapus_hudsonius,0,Meadow jumping mouse
775,CSM01,1,2009,AU,20B,E,Cryptotis_parva,0,North American least shrew
776,CSM01,1,2009,AU,20B,W,Peromyscus_maniculatus,0,Deer mouse
776,CSM01,1,2009,AU,20B,W,Reithrodontomys_megalotis,2,Western harvest mouse
776,CSM01,1,2009,AU,20B,W,Sigmodon_hispidus,5,Hispid cotton rat
776,CSM01,1,2009,AU,20B,W,Blarina_hylophaga,0,Elliot's short-tailed shrew
776,CSM01,1,2009,AU,20B,W,Reithrodontomys_montanus,0,Plains harvest mouse
776,CSM01,1,2009,AU,20B,W,Spermophilus_tridecemlineatus,0,Thirteen-lined ground squirrel
776,CSM01,1,2009,AU,20B,W,Microtus_ochrogaster,0,Prairie vole
776,CSM01,1,2009,AU,20B,W,Peromyscus_leucopus,16,White-footed mouse
776,CSM01,1,2009,AU,20B,W,Chaetodipus_hispidus,0,Hispid pocket mouse
776,CSM01,1,2009,AU,20B,W,Mus_musculus,0,House mouse
776,CSM01,1,2009,AU,20B,W,Neotoma_floridana,2,Eastern woodrat
776,CSM01,1,2009,AU,20B,W,Synaptomys_cooperi,0,Southern bog lemming
776,CSM01,1,2009,AU,20B,W,Zapus_hudsonius,0,Meadow jumping mouse
776,CSM01,1,2009,AU,20B,W,Cryptotis_parva,0,North American least shrew
777,CSM01,1,2009,AU,N20B,N,Peromyscus_maniculatus,5,Deer mouse
777,CSM01,1,2009,AU,N20B,N,Reithrodontomys_megalotis,1,Western harvest mouse
777,CSM01,1,2009,AU,N20B,N,Sigmodon_hispidus,1,Hispid cotton rat
777,CSM01,1,2009,AU,N20B,N,Blarina_hylophaga,1,Elliot's short-tailed shrew
777,CSM01,1,2009,AU,N20B,N,Reithrodontomys_montanus,0,Plains harvest mouse
777,CSM01,1,2009,AU,N20B,N,Spermophilus_tridecemlineatus,0,Thirteen-lined ground squirrel
777,CSM01,1,2009,AU,N20B,N,Microtus_ochrogaster,2,Prairie vole
