Recyear,Species.watershed,Watershed_name,Species,Common_name,Count
2006,Spermophilus_tridecemlineatus.N1B,N1B,Spermophilus_tridecemlineatus,Thirteen-lined ground squirrel,0
2006,Synaptomys_cooperi.N1B,N1B,Synaptomys_cooperi,Southern bog lemming,0
2006,Zapus_hudsonius.N1B,N1B,Zapus_hudsonius,Meadow jumping mouse,0
2006,Blarina_hylophaga.N20B,N20B,Blarina_hylophaga,Elliot's short-tailed shrew,4
2006,Chaetodipus_hispidus.N20B,N20B,Chaetodipus_hispidus,Hispid pocket mouse,0
2006,Cryptotis_parva.N20B,N20B,Cryptotis_parva,North American least shrew,0
2006,Microtus_ochrogaster.N20B,N20B,Microtus_ochrogaster,Prairie vole,0
2006,Mus_musculus.N20B,N20B,Mus_musculus,House mouse,0
2006,Neotoma_floridana.N20B,N20B,Neotoma_floridana,Eastern woodrat,0
2006,Peromyscus_leucopus.N20B,N20B,Peromyscus_leucopus,White-footed mouse,10
2006,Peromyscus_maniculatus.N20B,N20B,Peromyscus_maniculatus,Deer mouse,17
2006,Reithrodontomys_megalotis.N20B,N20B,Reithrodontomys_megalotis,Western harvest mouse,0
2006,Reithrodontomys_montanus.N20B,N20B,Reithrodontomys_montanus,Plains harvest mouse,0
2006,Sigmodon_hispidus.N20B,N20B,Sigmodon_hispidus,Hispid cotton rat,1
2006,Spermophilus_tridecemlineatus.N20B,N20B,Spermophilus_tridecemlineatus,Thirteen-lined ground squirrel,0
2006,Synaptomys_cooperi.N20B,N20B,Synaptomys_cooperi,Southern bog lemming,0
2006,Zapus_hudsonius.N20B,N20B,Zapus_hudsonius,Meadow jumping mouse,0
2006,Blarina_hylophaga.N4D,N4D,Blarina_hylophaga,Elliot's short-tailed shrew,0
2006,Chaetodipus_hispidus.N4D,N4D,Chaetodipus_hispidus,Hispid pocket mouse,0
2006,Cryptotis_parva.N4D,N4D,Cryptotis_parva,North American least shrew,0
2006,Microtus_ochrogaster.N4D,N4D,Microtus_ochrogaster,Prairie vole,0
2006,Mus_musculus.N4D,N4D,Mus_musculus,House mouse,0
2006,Neotoma_floridana.N4D,N4D,Neotoma_floridana,Eastern woodrat,3
2006,Peromyscus_leucopus.N4D,N4D,Peromyscus_leucopus,White-footed mouse,3
2006,Peromyscus_maniculatus.N4D,N4D,Peromyscus_maniculatus,Deer mouse,34
2006,Reithrodontomys_megalotis.N4D,N4D,Reithrodontomys_megalotis,Western harvest mouse,0
2006,Reithrodontomys_montanus.N4D,N4D,Reithrodontomys_montanus,Plains harvest mouse,0
2006,Sigmodon_hispidus.N4D,N4D,Sigmodon_hispidus,Hispid cotton rat,0
2006,Spermophilus_tridecemlineatus.N4D,N4D,Spermophilus_tridecemlineatus,Thirteen-lined ground squirrel,0
2006,Synaptomys_cooperi.N4D,N4D,Synaptomys_cooperi,Southern bog lemming,0
2006,Zapus_hudsonius.N4D,N4D,Zapus_hudsonius,Meadow jumping mouse,0
2007,Blarina_hylophaga.1D,1D,Blarina_hylophaga,Elliot's short-tailed shrew,1
2007,Chaetodipus_hispidus.1D,1D,Chaetodipus_hispidus,Hispid pocket mouse,0
2007,Cryptotis_parva.1D,1D,Cryptotis_parva,North American least shrew,0
2007,Microtus_ochrogaster.1D,1D,Microtus_ochrogaster,Prairie vole,9
2007,Mus_musculus.1D,1D,Mus_musculus,House mouse,0
2007,Neotoma_floridana.1D,1D,Neotoma_floridana,Eastern woodrat,0
2007,Peromyscus_leucopus.1D,1D,Peromyscus_leucopus,White-footed mouse,1
2007,Peromyscus_maniculatus.1D,1D,Peromyscus_maniculatus,Deer mouse,33
2007,Reithrodontomys_megalotis.1D,1D,Reithrodontomys_megalotis,Western harvest mouse,3
2007,Reithrodontomys_montanus.1D,1D,Reithrodontomys_montanus,Plains harvest mouse,0
2007,Sigmodon_hispidus.1D,1D,Sigmodon_hispidus,Hispid cotton rat,1
2007,Spermophilus_tridecemlineatus.1D,1D,Spermophilus_tridecemlineatus,Thirteen-lined ground squirrel,0
2007,Synaptomys_cooperi.1D,1D,Synaptomys_cooperi,Southern bog lemming,0
2007,Zapus_hudsonius.1D,1D,Zapus_hudsonius,Meadow jumping mouse,0
2007,Blarina_hylophaga.20B,20B,Blarina_hylophaga,Elliot's short-tailed shrew,5
2007,Chaetodipus_hispidus.20B,20B,Chaetodipus_hispidus,Hispid pocket mouse,0
2007,Cryptotis_parva.20B,20B,Cryptotis_parva,North American least shrew,0
2007,Microtus_ochrogaster.20B,20B,Microtus_ochrogaster,Prairie vole,33
2007,Mus_musculus.20B,20B,Mus_musculus,House mouse,0
2007,Neotoma_floridana.20B,20B,Neotoma_floridana,Eastern woodrat,1
2007,Peromyscus_leucopus.20B,20B,Peromyscus_leucopus,White-footed mouse,54
2007,Peromyscus_maniculatus.20B,20B,Peromyscus_maniculatus,Deer mouse,2
2007,Reithrodontomys_megalotis.20B,20B,Reithrodontomys_megalotis,Western harvest mouse,9
2007,Reithrodontomys_montanus.20B,20B,Reithrodontomys_montanus,Plains harvest mouse,0
2007,Sigmodon_hispidus.20B,20B,Sigmodon_hispidus,Hispid cotton rat,15
2007,Spermophilus_tridecemlineatus.20B,20B,Spermophilus_tridecemlineatus,Thirteen-lined ground squirrel,0
2007,Synaptomys_cooperi.20B,20B,Synaptomys_cooperi,Southern bog lemming,0
2007,Zapus_hudsonius.20B,20B,Zapus_hudsonius,Meadow jumping mouse,0
2007,Blarina_hylophaga.4B,4B,Blarina_hylophaga,Elliot's short-tailed shrew,2
2007,Chaetodipus_hispidus.4B,4B,Chaetodipus_hispidus,Hispid pocket mouse,0
2007,Cryptotis_parva.4B,4B,Cryptotis_parva,North American least shrew,0
2007,Microtus_ochrogaster.4B,4B,Microtus_ochrogaster,Prairie vole,8
2007,Mus_musculus.4B,4B,Mus_musculus,House mouse,0
2007,Neotoma_floridana.4B,4B,Neotoma_floridana,Eastern woodrat,0
2007,Peromyscus_leucopus.4B,4B,Peromyscus_leucopus,White-footed mouse,8
2007,Peromyscus_maniculatus.4B,4B,Peromyscus_maniculatus,Deer mouse,18
2007,Reithrodontomys_megalotis.4B,4B,Reithrodontomys_megalotis,Western harvest mouse,5
2007,Reithrodontomys_montanus.4B,4B,Reithrodontomys_montanus,Plains harvest mouse,0
2007,Sigmodon_hispidus.4B,4B,Sigmodon_hispidus,Hispid cotton rat,6
2007,Spermophilus_tridecemlineatus.4B,4B,Spermophilus_tridecemlineatus,Thirteen-lined ground squirrel,0
2007,Synaptomys_cooperi.4B,4B,Synaptomys_cooperi,Southern bog lemming,0
2007,Zapus_hudsonius.4B,4B,Zapus_hudsonius,Meadow jumping mouse,0
2007,Blarina_hylophaga.N1B,N1B,Blarina_hylophaga,Elliot's short-tailed shrew,1
2007,Chaetodipus_hispidus.N1B,N1B,Chaetodipus_hispidus,Hispid pocket mouse,1
2007,Cryptotis_parva.N1B,N1B,Cryptotis_parva,North American least shrew,0
2007,Microtus_ochrogaster.N1B,N1B,Microtus_ochrogaster,Prairie vole,2
2007,Mus_musculus.N1B,N1B,Mus_musculus,House mouse,0
2007,Neotoma_floridana.N1B,N1B,Neotoma_floridana,Eastern woodrat,3
2007,Peromyscus_leucopus.N1B,N1B,Peromyscus_leucopus,White-footed mouse,8
2007,Peromyscus_maniculatus.N1B,N1B,Peromyscus_maniculatus,Deer mouse,75
2007,Reithrodontomys_megalotis.N1B,N1B,Reithrodontomys_megalotis,Western harvest mouse,1
2007,Reithrodontomys_montanus.N1B,N1B,Reithrodontomys_montanus,Plains harvest mouse,0
2007,Sigmodon_hispidus.N1B,N1B,Sigmodon_hispidus,Hispid cotton rat,0
2007,Spermophilus_tridecemlineatus.N1B,N1B,Spermophilus_tridecemlineatus,Thirteen-lined ground squirrel,0
2007,Synaptomys_cooperi.N1B,N1B,Synaptomys_cooperi,Southern bog lemming,0
2007,Zapus_hudsonius.N1B,N1B,Zapus_hudsonius,Meadow jumping mouse,0
2007,Blarina_hylophaga.N20B,N20B,Blarina_hylophaga,Elliot's short-tailed shrew,0
2007,Chaetodipus_hispidus.N20B,N20B,Chaetodipus_hispidus,Hispid pocket mouse,0
2007,Cryptotis_parva.N20B,N20B,Cryptotis_parva,North American least shrew,0
2007,Microtus_ochrogaster.N20B,N20B,Microtus_ochrogaster,Prairie vole,3
2007,Mus_musculus.N20B,N20B,Mus_musculus,House mouse,0
2007,Neotoma_floridana.N20B,N20B,Neotoma_floridana,Eastern woodrat,1
2007,Peromyscus_leucopus.N20B,N20B,Peromyscus_leucopus,White-footed mouse,20
2007,Peromyscus_maniculatus.N20B,N20B,Peromyscus_maniculatus,Deer mouse,27
2007,Reithrodontomys_megalotis.N20B,N20B,Reithrodontomys_megalotis,Western harvest mouse,5
2007,Reithrodontomys_montanus.N20B,N20B,Reithrodontomys_montanus,Plains harvest mouse,0
2007,Sigmodon_hispidus.N20B,N20B,Sigmodon_hispidus,Hispid cotton rat,0
2007,Spermophilus_tridecemlineatus.N20B,N20B,Spermophilus_tridecemlineatus,Thirteen-lined ground squirrel,2
2007,Synaptomys_cooperi.N20B,N20B,Synaptomys_cooperi,Southern bog lemming,0
2007,Zapus_hudsonius.N20B,N20B,Zapus_hudsonius,Meadow jumping mouse,0
2007,Blarina_hylophaga.N4D,N4D,Blarina_hylophaga,Elliot's short-tailed shrew,1
2007,Chaetodipus_hispidus.N4D,N4D,Chaetodipus_hispidus,Hispid pocket mouse,0
2007,Cryptotis_parva.N4D,N4D,Cryptotis_parva,North American least shrew,0
2007,Microtus_ochrogaster.N4D,N4D,Microtus_ochrogaster,Prairie vole,4
2007,Mus_musculus.N4D,N4D,Mus_musculus,House mouse,1
2007,Neotoma_floridana.N4D,N4D,Neotoma_floridana,Eastern woodrat,3
2007,Peromyscus_leucopus.N4D,N4D,Peromyscus_leucopus,White-footed mouse,13
2007,Peromyscus_maniculatus.N4D,N4D,Peromyscus_maniculatus,Deer mouse,38
2007,Reithrodontomys_megalotis.N4D,N4D,Reithrodontomys_megalotis,Western harvest mouse,3
2007,Reithrodontomys_montanus.N4D,N4D,Reithrodontomys_montanus,Plains harvest mouse,0
2007,Sigmodon_hispidus.N4D,N4D,Sigmodon_hispidus,Hispid cotton rat,0
2007,Spermophilus_tridecemlineatus.N4D,N4D,Spermophilus_tridecemlineatus,Thirteen-lined ground squirrel,1
2007,Synaptomys_cooperi.N4D,N4D,Synaptomys_cooperi,Southern bog lemming,0
2007,Zapus_hudsonius.N4D,N4D,Zapus_hudsonius,Meadow jumping mouse,0
2008,Blarina_hylophaga.1D,1D,Blarina_hylophaga,Elliot's short-tailed shrew,5
2008,Chaetodipus_hispidus.1D,1D,Chaetodipus_hispidus,Hispid pocket mouse,0
2008,Cryptotis_parva.1D,1D,Cryptotis_parva,North American least shrew,0
2008,Microtus_ochrogaster.1D,1D,Microtus_ochrogaster,Prairie vole,3
2008,Mus_musculus.1D,1D,Mus_musculus,House mouse,0
2008,Neotoma_floridana.1D,1D,Neotoma_floridana,Eastern woodrat,0
2008,Peromyscus_leucopus.1D,1D,Peromyscus_leucopus,White-footed mouse,0
2008,Peromyscus_maniculatus.1D,1D,Peromyscus_maniculatus,Deer mouse,12
2008,Reithrodontomys_megalotis.1D,1D,Reithrodontomys_megalotis,Western harvest mouse,8
2008,Reithrodontomys_montanus.1D,1D,Reithrodontomys_montanus,Plains harvest mouse,0
2008,Sigmodon_hispidus.1D,1D,Sigmodon_hispidus,Hispid cotton rat,0
2008,Spermophilus_tridecemlineatus.1D,1D,Spermophilus_tridecemlineatus,Thirteen-lined ground squirrel,0
2008,Synaptomys_cooperi.1D,1D,Synaptomys_cooperi,Southern bog lemming,0
2008,Zapus_hudsonius.1D,1D,Zapus_hudsonius,Meadow jumping mouse,0
2008,Blarina_hylophaga.20B,20B,Blarina_hylophaga,Elliot's short-tailed shrew,3
2008,Chaetodipus_hispidus.20B,20B,Chaetodipus_hispidus,Hispid pocket mouse,0
2008,Cryptotis_parva.20B,20B,Cryptotis_parva,North American least shrew,0
2008,Microtus_ochrogaster.20B,20B,Microtus_ochrogaster,Prairie vole,42
2008,Mus_musculus.20B,20B,Mus_musculus,House mouse,0
2008,Neotoma_floridana.20B,20B,Neotoma_floridana,Eastern woodrat,3
2008,Peromyscus_leucopus.20B,20B,Peromyscus_leucopus,White-footed mouse,36
2008,Peromyscus_maniculatus.20B,20B,Peromyscus_maniculatus,Deer mouse,1
2008,Reithrodontomys_megalotis.20B,20B,Reithrodontomys_megalotis,Western harvest mouse,7
2008,Reithrodontomys_montanus.20B,20B,Reithrodontomys_montanus,Plains harvest mouse,0
2008,Sigmodon_hispidus.20B,20B,Sigmodon_hispidus,Hispid cotton rat,16
2008,Spermophilus_tridecemlineatus.20B,20B,Spermophilus_tridecemlineatus,Thirteen-lined ground squirrel,0
2008,Synaptomys_cooperi.20B,20B,Synaptomys_cooperi,Southern bog lemming,0
2008,Zapus_hudsonius.20B,20B,Zapus_hudsonius,Meadow jumping mouse,0
2008,Blarina_hylophaga.4B,4B,Blarina_hylophaga,Elliot's short-tailed shrew,2
2008,Chaetodipus_hispidus.4B,4B,Chaetodipus_hispidus,Hispid pocket mouse,0
2008,Cryptotis_parva.4B,4B,Cryptotis_parva,North American least shrew,0
2008,Microtus_ochrogaster.4B,4B,Microtus_ochrogaster,Prairie vole,20
2008,Mus_musculus.4B,4B,Mus_musculus,House mouse,0
2008,Neotoma_floridana.4B,4B,Neotoma_floridana,Eastern woodrat,1
2008,Peromyscus_leucopus.4B,4B,Peromyscus_leucopus,White-footed mouse,15
2008,Peromyscus_maniculatus.4B,4B,Peromyscus_maniculatus,Deer mouse,1
2008,Reithrodontomys_megalotis.4B,4B,Reithrodontomys_megalotis,Western harvest mouse,26
2008,Reithrodontomys_montanus.4B,4B,Reithrodontomys_montanus,Plains harvest mouse,0
2008,Sigmodon_hispidus.4B,4B,Sigmodon_hispidus,Hispid cotton rat,0
2008,Spermophilus_tridecemlineatus.4B,4B,Spermophilus_tridecemlineatus,Thirteen-lined ground squirrel,0
2008,Synaptomys_cooperi.4B,4B,Synaptomys_cooperi,Southern bog lemming,0
2008,Zapus_hudsonius.4B,4B,Zapus_hudsonius,Meadow jumping mouse,0
2008,Blarina_hylophaga.N1B,N1B,Blarina_hylophaga,Elliot's short-tailed shrew,2
2008,Chaetodipus_hispidus.N1B,N1B,Chaetodipus_hispidus,Hispid pocket mouse,0
2008,Cryptotis_parva.N1B,N1B,Cryptotis_parva,North American least shrew,0
2008,Microtus_ochrogaster.N1B,N1B,Microtus_ochrogaster,Prairie vole,2
2008,Mus_musculus.N1B,N1B,Mus_musculus,House mouse,0
2008,Neotoma_floridana.N1B,N1B,Neotoma_floridana,Eastern woodrat,4
2008,Peromyscus_leucopus.N1B,N1B,Peromyscus_leucopus,White-footed mouse,3
2008,Peromyscus_maniculatus.N1B,N1B,Peromyscus_maniculatus,Deer mouse,51
2008,Reithrodontomys_megalotis.N1B,N1B,Reithrodontomys_megalotis,Western harvest mouse,4
2008,Reithrodontomys_montanus.N1B,N1B,Reithrodontomys_montanus,Plains harvest mouse,0
2008,Sigmodon_hispidus.N1B,N1B,Sigmodon_hispidus,Hispid cotton rat,0
2008,Spermophilus_tridecemlineatus.N1B,N1B,Spermophilus_tridecemlineatus,Thirteen-lined ground squirrel,1
2008,Synaptomys_cooperi.N1B,N1B,Synaptomys_cooperi,Southern bog lemming,0
2008,Zapus_hudsonius.N1B,N1B,Zapus_hudsonius,Meadow jumping mouse,0
2008,Blarina_hylophaga.N20B,N20B,Blarina_hylophaga,Elliot's short-tailed shrew,0
2008,Chaetodipus_hispidus.N20B,N20B,Chaetodipus_hispidus,Hispid pocket mouse,0
2008,Cryptotis_parva.N20B,N20B,Cryptotis_parva,North American least shrew,0
2008,Microtus_ochrogaster.N20B,N20B,Microtus_ochrogaster,Prairie vole,1
2008,Mus_musculus.N20B,N20B,Mus_musculus,House mouse,0
2008,Neotoma_floridana.N20B,N20B,Neotoma_floridana,Eastern woodrat,0
2008,Peromyscus_leucopus.N20B,N20B,Peromyscus_leucopus,White-footed mouse,11
2008,Peromyscus_maniculatus.N20B,N20B,Peromyscus_maniculatus,Deer mouse,19
2008,Reithrodontomys_megalotis.N20B,N20B,Reithrodontomys_megalotis,Western harvest mouse,2
2008,Reithrodontomys_montanus.N20B,N20B,Reithrodontomys_montanus,Plains harvest mouse,0
2008,Sigmodon_hispidus.N20B,N20B,Sigmodon_hispidus,Hispid cotton rat,0
2008,Spermophilus_tridecemlineatus.N20B,N20B,Spermophilus_tridecemlineatus,Thirteen-lined ground squirrel,0
2008,Synaptomys_cooperi.N20B,N20B,Synaptomys_cooperi,Southern bog lemming,0
2008,Zapus_hudsonius.N20B,N20B,Zapus_hudsonius,Meadow jumping mouse,0
2008,Blarina_hylophaga.N4D,N4D,Blarina_hylophaga,Elliot's short-tailed shrew,3
2008,Chaetodipus_hispidus.N4D,N4D,Chaetodipus_hispidus,Hispid pocket mouse,0
2008,Cryptotis_parva.N4D,N4D,Cryptotis_parva,North American least shrew,0
2008,Microtus_ochrogaster.N4D,N4D,Microtus_ochrogaster,Prairie vole,9
2008,Mus_musculus.N4D,N4D,Mus_musculus,House mouse,1
2008,Neotoma_floridana.N4D,N4D,Neotoma_floridana,Eastern woodrat,3
2008,Peromyscus_leucopus.N4D,N4D,Peromyscus_leucopus,White-footed mouse,3
2008,Peromyscus_maniculatus.N4D,N4D,Peromyscus_maniculatus,Deer mouse,18
2008,Reithrodontomys_megalotis.N4D,N4D,Reithrodontomys_megalotis,Western harvest mouse,4
2008,Reithrodontomys_montanus.N4D,N4D,Reithrodontomys_montanus,Plains harvest mouse,0
2008,Sigmodon_hispidus.N4D,N4D,Sigmodon_hispidus,Hispid cotton rat,0
2008,Spermophilus_tridecemlineatus.N4D,N4D,Spermophilus_tridecemlineatus,Thirteen-lined ground squirrel,0
2008,Synaptomys_cooperi.N4D,N4D,Synaptomys_cooperi,Southern bog lemming,0
2008,Zapus_hudsonius.N4D,N4D,Zapus_hudsonius,Meadow jumping mouse,0
2009,Blarina_hylophaga.1D,1D,Blarina_hylophaga,Elliot's short-tailed shrew,2
2009,Chaetodipus_hispidus.1D,1D,Chaetodipus_hispidus,Hispid pocket mouse,0
2009,Cryptotis_parva.1D,1D,Cryptotis_parva,North American least shrew,0
2009,Microtus_ochrogaster.1D,1D,Microtus_ochrogaster,Prairie vole,33
2009,Mus_musculus.1D,1D,Mus_musculus,House mouse,0
2009,Neotoma_floridana.1D,1D,Neotoma_floridana,Eastern woodrat,0
2009,Peromyscus_leucopus.1D,1D,Peromyscus_leucopus,White-footed mouse,0
2009,Peromyscus_maniculatus.1D,1D,Peromyscus_maniculatus,Deer mouse,28
2009,Reithrodontomys_megalotis.1D,1D,Reithrodontomys_megalotis,Western harvest mouse,36
2009,Reithrodontomys_montanus.1D,1D,Reithrodontomys_montanus,Plains harvest mouse,0
2009,Sigmodon_hispidus.1D,1D,Sigmodon_hispidus,Hispid cotton rat,6
2009,Spermophilus_tridecemlineatus.1D,1D,Spermophilus_tridecemlineatus,Thirteen-lined ground squirrel,0
2009,Synaptomys_cooperi.1D,1D,Synaptomys_cooperi,Southern bog lemming,0
2009,Zapus_hudsonius.1D,1D,Zapus_hudsonius,Meadow jumping mouse,0
2009,Blarina_hylophaga.20B,20B,Blarina_hylophaga,Elliot's short-tailed shrew,0
2009,Chaetodipus_hispidus.20B,20B,Chaetodipus_hispidus,Hispid pocket mouse,0
2009,Cryptotis_parva.20B,20B,Cryptotis_parva,North American least shrew,0
2009,Microtus_ochrogaster.20B,20B,Microtus_ochrogaster,Prairie vole,39
2009,Mus_musculus.20B,20B,Mus_musculus,House mouse,0
2009,Neotoma_floridana.20B,20B,Neotoma_floridana,Eastern woodrat,2
2009,Peromyscus_leucopus.20B,20B,Peromyscus_leucopus,White-footed mouse,89
2009,Peromyscus_maniculatus.20B,20B,Peromyscus_maniculatus,Deer mouse,1
2009,Reithrodontomys_megalotis.20B,20B,Reithrodontomys_megalotis,Western harvest mouse,31
2009,Reithrodontomys_montanus.20B,20B,Reithrodontomys_montanus,Plains harvest mouse,0
2009,Sigmodon_hispidus.20B,20B,Sigmodon_hispidus,Hispid cotton rat,14
2009,Spermophilus_tridecemlineatus.20B,20B,Spermophilus_tridecemlineatus,Thirteen-lined ground squirrel,0
2009,Synaptomys_cooperi.20B,20B,Synaptomys_cooperi,Southern bog lemming,0
2009,Zapus_hudsonius.20B,20B,Zapus_hudsonius,Meadow jumping mouse,0
2009,Blarina_hylophaga.4B,4B,Blarina_hylophaga,Elliot's short-tailed shrew,4
2009,Chaetodipus_hispidus.4B,4B,Chaetodipus_hispidus,Hispid pocket mouse,1
2009,Cryptotis_parva.4B,4B,Cryptotis_parva,North American least shrew,0
2009,Microtus_ochrogaster.4B,4B,Microtus_ochrogaster,Prairie vole,47
2009,Mus_musculus.4B,4B,Mus_musculus,House mouse,0
2009,Neotoma_floridana.4B,4B,Neotoma_floridana,Eastern woodrat,1
2009,Peromyscus_leucopus.4B,4B,Peromyscus_leucopus,White-footed mouse,3
2009,Peromyscus_maniculatus.4B,4B,Peromyscus_maniculatus,Deer mouse,12
2009,Reithrodontomys_megalotis.4B,4B,Reithrodontomys_megalotis,Western harvest mouse,48
2009,Reithrodontomys_montanus.4B,4B,Reithrodontomys_montanus,Plains harvest mouse,0
2009,Sigmodon_hispidus.4B,4B,Sigmodon_hispidus,Hispid cotton rat,34
2009,Spermophilus_tridecemlineatus.4B,4B,Spermophilus_tridecemlineatus,Thirteen-lined ground squirrel,0
2009,Synaptomys_cooperi.4B,4B,Synaptomys_cooperi,Southern bog lemming,1
2009,Zapus_hudsonius.4B,4B,Zapus_hudsonius,Meadow jumping mouse,0
2009,Blarina_hylophaga.N1B,N1B,Blarina_hylophaga,Elliot's short-tailed shrew,1
2009,Chaetodipus_hispidus.N1B,N1B,Chaetodipus_hispidus,Hispid pocket mouse,1
2009,Cryptotis_parva.N1B,N1B,Cryptotis_parva,North American least shrew,0
2009,Microtus_ochrogaster.N1B,N1B,Microtus_ochrogaster,Prairie vole,9
2009,Mus_musculus.N1B,N1B,Mus_musculus,House mouse,0
2009,Neotoma_floridana.N1B,N1B,Neotoma_floridana,Eastern woodrat,2
2009,Peromyscus_leucopus.N1B,N1B,Peromyscus_leucopus,White-footed mouse,6
2009,Peromyscus_maniculatus.N1B,N1B,Peromyscus_maniculatus,Deer mouse,47
2009,Reithrodontomys_megalotis.N1B,N1B,Reithrodontomys_megalotis,Western harvest mouse,10
2009,Reithrodontomys_montanus.N1B,N1B,Reithrodontomys_montanus,Plains harvest mouse,1
2009,Sigmodon_hispidus.N1B,N1B,Sigmodon_hispidus,Hispid cotton rat,0
2009,Spermophilus_tridecemlineatus.N1B,N1B,Spermophilus_tridecemlineatus,Thirteen-lined ground squirrel,1
2009,Synaptomys_cooperi.N1B,N1B,Synaptomys_cooperi,Southern bog lemming,0
2009,Zapus_hudsonius.N1B,N1B,Zapus_hudsonius,Meadow jumping mouse,0
2009,Blarina_hylophaga.N20B,N20B,Blarina_hylophaga,Elliot's short-tailed shrew,2
2009,Chaetodipus_hispidus.N20B,N20B,Chaetodipus_hispidus,Hispid pocket mouse,0
2009,Cryptotis_parva.N20B,N20B,Cryptotis_parva,North American least shrew,0
2009,Microtus_ochrogaster.N20B,N20B,Microtus_ochrogaster,Prairie vole,5
2009,Mus_musculus.N20B,N20B,Mus_musculus,House mouse,0
2009,Neotoma_floridana.N20B,N20B,Neotoma_floridana,Eastern woodrat,0
2009,Peromyscus_leucopus.N20B,N20B,Peromyscus_leucopus,White-footed mouse,20
2009,Peromyscus_maniculatus.N20B,N20B,Peromyscus_maniculatus,Deer mouse,18
2009,Reithrodontomys_megalotis.N20B,N20B,Reithrodontomys_megalotis,Western harvest mouse,14
2009,Reithrodontomys_montanus.N20B,N20B,Reithrodontomys_montanus,Plains harvest mouse,0
2009,Sigmodon_hispidus.N20B,N20B,Sigmodon_hispidus,Hispid cotton rat,1
2009,Spermophilus_tridecemlineatus.N20B,N20B,Spermophilus_tridecemlineatus,Thirteen-lined ground squirrel,1
2009,Synaptomys_cooperi.N20B,N20B,Synaptomys_cooperi,Southern bog lemming,0
2009,Zapus_hudsonius.N20B,N20B,Zapus_hudsonius,Meadow jumping mouse,0
2009,Blarina_hylophaga.N4D,N4D,Blarina_hylophaga,Elliot's short-tailed shrew,1
2009,Chaetodipus_hispidus.N4D,N4D,Chaetodipus_hispidus,Hispid pocket mouse,1
2009,Cryptotis_parva.N4D,N4D,Cryptotis_parva,North American least shrew,0
2009,Microtus_ochrogaster.N4D,N4D,Microtus_ochrogaster,Prairie vole,11
2009,Mus_musculus.N4D,N4D,Mus_musculus,House mouse,0
2009,Neotoma_floridana.N4D,N4D,Neotoma_floridana,Eastern woodrat,0
2009,Peromyscus_leucopus.N4D,N4D,Peromyscus_leucopus,White-footed mouse,14
2009,Peromyscus_maniculatus.N4D,N4D,Peromyscus_maniculatus,Deer mouse,29
2009,Reithrodontomys_megalotis.N4D,N4D,Reithrodontomys_megalotis,Western harvest mouse,27
2009,Reithrodontomys_montanus.N4D,N4D,Reithrodontomys_montanus,Plains harvest mouse,0
2009,Sigmodon_hispidus.N4D,N4D,Sigmodon_hispidus,Hispid cotton rat,5
2009,Spermophilus_tridecemlineatus.N4D,N4D,Spermophilus_tridecemlineatus,Thirteen-lined ground squirrel,0
2009,Synaptomys_cooperi.N4D,N4D,Synaptomys_cooperi,Southern bog lemming,0
2009,Zapus_hudsonius.N4D,N4D,Zapus_hudsonius,Meadow jumping mouse,0
2010,Blarina_hylophaga.1D,1D,Blarina_hylophaga,Elliot's short-tailed shrew,5
2010,Chaetodipus_hispidus.1D,1D,Chaetodipus_hispidus,Hispid pocket mouse,0
2010,Cryptotis_parva.1D,1D,Cryptotis_parva,North American least shrew,0
2010,Microtus_ochrogaster.1D,1D,Microtus_ochrogaster,Prairie vole,0
2010,Mus_musculus.1D,1D,Mus_musculus,House mouse,0
2010,Neotoma_floridana.1D,1D,Neotoma_floridana,Eastern woodrat,0
2010,Peromyscus_leucopus.1D,1D,Peromyscus_leucopus,White-footed mouse,1
2010,Peromyscus_maniculatus.1D,1D,Peromyscus_maniculatus,Deer mouse,11
2010,Reithrodontomys_megalotis.1D,1D,Reithrodontomys_megalotis,Western harvest mouse,0
2010,Reithrodontomys_montanus.1D,1D,Reithrodontomys_montanus,Plains harvest mouse,0
2010,Sigmodon_hispidus.1D,1D,Sigmodon_hispidus,Hispid cotton rat,0
2010,Spermophilus_tridecemlineatus.1D,1D,Spermophilus_tridecemlineatus,Thirteen-lined ground squirrel,0
2010,Synaptomys_cooperi.1D,1D,Synaptomys_cooperi,Southern bog lemming,1
2010,Zapus_hudsonius.1D,1D,Zapus_hudsonius,Meadow jumping mouse,0
2010,Blarina_hylophaga.20B,20B,Blarina_hylophaga,Elliot's short-tailed shrew,16
2010,Chaetodipus_hispidus.20B,20B,Chaetodipus_hispidus,Hispid pocket mouse,0
2010,Cryptotis_parva.20B,20B,Cryptotis_parva,North American least shrew,0
2010,Microtus_ochrogaster.20B,20B,Microtus_ochrogaster,Prairie vole,8
2010,Mus_musculus.20B,20B,Mus_musculus,House mouse,0
2010,Neotoma_floridana.20B,20B,Neotoma_floridana,Eastern woodrat,0
2010,Peromyscus_leucopus.20B,20B,Peromyscus_leucopus,White-footed mouse,131
2010,Peromyscus_maniculatus.20B,20B,Peromyscus_maniculatus,Deer mouse,1
2010,Reithrodontomys_megalotis.20B,20B,Reithrodontomys_megalotis,Western harvest mouse,3
2010,Reithrodontomys_montanus.20B,20B,Reithrodontomys_montanus,Plains harvest mouse,0
2010,Sigmodon_hispidus.20B,20B,Sigmodon_hispidus,Hispid cotton rat,0
